,insumo,date_received,quantity_received,unit_cost,saidas
476,Americano with Milk,2024-06-28,1,18.65674697,18.65674697
477,Americano with Milk,2025-01-21,1,20.64305021,20.64305021
478,Americano with Milk,2024-07-25,4,17.8732900425,71.49316017
479,Americano with Milk,2024-11-27,2,21.95243482,43.90486964
480,Americano with Milk,2024-06-06,1,22.99706641,22.99706641
481,Americano with Milk,2024-11-24,2,21.11012125,42.2202425
482,Americano with Milk,2024-11-27,2,17.91466992,35.82933984
483,Americano with Milk,2024-11-02,1,16.48452967,16.48452967
484,Americano with Milk,2024-11-12,1,19.18665173,19.18665173
485,Americano with Milk,2024-08-13,4,19.0225146975,76.09005879
486,Americano with Milk,2024-04-17,2,16.51993212,33.03986424
487,Americano with Milk,2024-11-03,1,15.82210844,15.82210844
488,Americano with Milk,2024-12-12,1,21.59262486,21.59262486
489,Americano with Milk,2024-07-23,1,17.55055447,17.55055447
490,Americano with Milk,2024-05-24,3,19.69743742,59.09231226
491,Americano with Milk,2024-06-21,1,22.04518188,22.04518188
492,Americano with Milk,2024-09-14,2,19.71687891,39.43375782
493,Americano with Milk,2024-08-17,3,21.178469603333333,63.53540881
494,Americano with Milk,2024-07-13,1,22.92127479,22.92127479
495,Americano with Milk,2024-09-01,6,16.926346693333333,101.55808016
496,Americano with Milk,2024-11-18,3,17.26306029,51.789180869999996
497,Americano with Milk,2025-01-20,1,19.15779485,19.15779485
498,Americano with Milk,2024-11-21,2,16.58004915,33.1600983
499,Americano with Milk,2024-09-26,5,19.251838762,96.25919381
500,Americano with Milk,2024-09-27,2,17.67880873,35.35761746
501,Americano with Milk,2024-08-19,2,18.275466665,36.55093333
502,Americano with Milk,2024-07-16,1,20.87917683,20.87917683
503,Americano with Milk,2025-01-19,2,17.371077200000002,34.742154400000004
504,Americano with Milk,2024-06-02,7,16.6559511,116.5916577
505,Americano with Milk,2024-08-26,4,17.131314897499998,68.52525958999999
506,Americano with Milk,2025-02-12,2,16.991837585,33.98367517
507,Americano with Milk,2024-05-22,2,16.3087599,32.6175198
508,Americano with Milk,2024-07-23,2,16.94880665,33.8976133
509,Americano with Milk,2024-05-15,2,18.6465577,37.2931154
510,Americano with Milk,2024-05-28,2,16.626130744999998,33.252261489999995
511,Americano with Milk,2024-12-25,2,19.93132931,39.86265862
512,Americano with Milk,2024-12-03,2,18.313029365,36.62605873
513,Americano with Milk,2024-07-23,3,21.42079308,64.26237924
514,Americano with Milk,2024-08-22,3,19.75793455333333,59.27380366
515,Americano with Milk,2025-02-06,4,20.6525384425,82.61015377
516,Americano with Milk,2024-09-01,2,19.812869345,39.62573869
517,Americano with Milk,2024-11-17,7,16.430509438571427,115.01356607
518,Americano with Milk,2024-07-07,4,16.82441119,67.29764476
519,Americano with Milk,2024-12-11,6,17.11529768666667,102.69178612000002
520,Americano with Milk,2024-06-05,8,17.87897389125,143.03179113
521,Americano with Milk,2024-05-17,1,21.10251218,21.10251218
522,Americano with Milk,2024-08-03,2,17.876095885,35.75219177
523,Americano with Milk,2024-07-17,3,18.075862323333336,54.227586970000004
524,Americano with Milk,2025-01-04,6,19.146135671666663,114.87681402999998
525,Americano with Milk,2024-10-04,2,20.52818186,41.05636372
526,Americano with Milk,2024-12-18,2,19.83811903,39.67623806
527,Americano with Milk,2024-11-18,4,18.526139425,74.1045577
528,Americano with Milk,2025-01-31,1,19.81464558,19.81464558
529,Americano with Milk,2025-01-03,8,16.235844495,129.88675596
530,Americano with Milk,2024-09-27,3,16.52209471,49.56628413
531,Americano with Milk,2024-10-04,1,16.93382928,16.93382928
532,Americano with Milk,2024-12-30,3,18.98287656333333,56.94862968999999
533,Americano with Milk,2025-01-17,2,18.93138152,37.86276304
534,Americano with Milk,2024-11-08,1,18.6693555,18.6693555
535,Americano with Milk,2024-08-28,4,18.598665735,74.39466294
536,Americano with Milk,2025-01-14,2,20.14355461,40.28710922
537,Americano with Milk,2024-08-23,4,17.585590670000002,70.34236268000001
538,Americano with Milk,2024-07-17,2,19.51374415,39.0274883
539,Americano with Milk,2024-10-26,2,18.552582325000003,37.105164650000006
540,Americano with Milk,2024-10-15,2,21.78747278,43.57494556
541,Americano with Milk,2024-09-15,4,16.5634521375,66.25380855
542,Americano with Milk,2024-07-25,1,20.12622894,20.12622894
543,Americano with Milk,2024-07-19,3,18.838900906666662,56.516702719999984
544,Americano with Milk,2024-07-05,4,18.307483145,73.22993258
545,Americano with Milk,2024-03-31,3,17.891980116666666,53.67594035
546,Americano with Milk,2024-10-02,3,17.644557606666666,52.93367282
547,Americano with Milk,2024-07-01,1,18.55128693,18.55128693
548,Americano with Milk,2024-12-11,1,17.82964406,17.82964406
549,Americano with Milk,2025-02-16,1,21.38234683,21.38234683
550,Americano with Milk,2024-12-13,1,16.48660011,16.48660011
551,Americano with Milk,2024-06-17,4,19.3020215425,77.20808617
552,Americano with Milk,2024-07-10,4,16.5845110225,66.33804409
553,Americano with Milk,2025-02-18,3,15.286266236666668,45.85879871
554,Americano with Milk,2024-09-04,4,17.956452894999998,71.82581157999999
555,Americano with Milk,2024-10-07,4,17.739404065,70.95761626
556,Americano with Milk,2024-09-10,3,18.279233656666666,54.83770097
557,Americano with Milk,2024-09-08,4,17.9918771525,71.96750861
558,Americano with Milk,2024-05-18,1,22.63937374,22.63937374
559,Americano with Milk,2024-10-26,1,19.33396785,19.33396785
560,Americano with Milk,2024-08-15,3,19.267259636666665,57.801778909999996
561,Americano with Milk,2025-02-20,1,16.1757261,16.1757261
562,Americano with Milk,2025-01-27,5,18.94196305,94.70981524999999
563,Americano with Milk,2024-09-13,2,20.21960868,40.43921736
564,Americano with Milk,2024-10-12,1,15.46320486,15.46320486
565,Americano with Milk,2024-04-10,4,17.5444284975,70.17771399
566,Americano with Milk,2024-10-03,1,22.8806398,22.8806398
567,Americano with Milk,2024-04-04,2,17.549786695,35.09957339
568,Americano with Milk,2024-07-23,2,21.54434068,43.08868136
569,Americano with Milk,2024-04-30,2,19.151946785,38.30389357
570,Americano with Milk,2024-10-16,1,14.1101616,14.1101616
571,Americano with Milk,2024-05-09,3,18.45550237333333,55.366507119999994
572,Americano with Milk,2024-12-17,5,18.63818579,93.19092895
573,Americano with Milk,2024-06-18,4,19.1770720025,76.70828801
574,Americano with Milk,2024-05-26,5,17.645664906,88.22832453000001
575,Americano with Milk,2024-08-27,2,18.57317767,37.14635534
576,Americano with Milk,2024-09-11,2,17.362165435,34.72433087
577,Americano with Milk,2024-11-26,1,20.39479054,20.39479054
578,Americano with Milk,2024-08-07,4,21.7324380125,86.92975205
579,Americano with Milk,2025-02-06,2,19.933357955,39.86671591
580,Americano with Milk,2025-01-17,3,17.069515053333333,51.20854516
581,Americano with Milk,2024-10-22,3,16.08559791,48.25679373
582,Americano with Milk,2024-09-05,1,20.60565212,20.60565212
583,Americano with Milk,2024-10-07,2,17.934655005,35.86931001
584,Americano with Milk,2024-06-28,3,19.04342087,57.130262609999996
585,Americano with Milk,2024-07-20,2,18.175002355,36.35000471
586,Americano with Milk,2024-10-22,3,19.72463704,59.17391112
587,Americano with Milk,2024-12-29,2,19.928293085,39.85658617
588,Americano with Milk,2024-09-30,1,17.60976748,17.60976748
589,Americano with Milk,2024-04-14,2,19.387772105,38.77554421
590,Americano with Milk,2025-02-24,1,17.22985294,17.22985294
591,Americano with Milk,2024-08-19,2,19.803374045,39.60674809
592,Americano with Milk,2024-08-18,1,16.8818277,16.8818277
593,Americano with Milk,2024-04-19,3,15.427711593333331,46.28313478
594,Americano with Milk,2024-10-31,5,18.02594628,90.1297314
595,Americano with Milk,2024-10-14,3,17.937504113333333,53.81251234
596,Americano with Milk,2024-12-29,2,20.48474326,40.96948652
597,Americano with Milk,2025-01-12,3,18.556250816666665,55.66875245
598,Americano with Milk,2024-09-05,2,19.35113923,38.70227846
599,Americano with Milk,2024-09-18,3,17.930990563333335,53.79297169
600,Americano with Milk,2024-09-05,2,18.935805035,37.87161007
601,Americano with Milk,2024-04-14,2,16.786852815,33.57370563
602,Americano with Milk,2024-04-28,2,19.713258295,39.42651659
603,Americano with Milk,2024-09-29,1,17.38189928,17.38189928
604,Americano with Milk,2024-12-07,3,17.92691818,53.780754540000004
605,Americano with Milk,2024-07-27,3,17.63229683333333,52.8968905
606,Americano with Milk,2024-08-06,1,21.26311512,21.26311512
607,Americano with Milk,2024-06-18,4,19.7421467725,78.96858709
608,Americano with Milk,2024-07-11,4,17.5291827225,70.11673089
609,Americano with Milk,2024-09-14,3,15.967258886666668,47.90177666
610,Americano with Milk,2024-07-13,4,17.37528801,69.50115204
611,Americano with Milk,2024-10-01,1,16.75199649,16.75199649
612,Cappuccino,2025-02-05,1,18.53102457,18.53102457
613,Cappuccino,2025-01-09,1,23.57265464,23.57265464
614,Cappuccino,2024-07-07,2,21.93986413,43.87972826
615,Cappuccino,2024-04-26,1,26.91879371,26.91879371
616,Cappuccino,2025-02-11,2,22.88570296,45.77140592
617,Cappuccino,2024-10-05,2,16.693458305,33.38691661
618,Cappuccino,2025-02-24,1,21.99631576,21.99631576
619,Cappuccino,2025-01-02,2,22.72027668,45.44055336
620,Cappuccino,2024-06-11,1,23.08358576,23.08358576
621,Cappuccino,2024-10-04,1,21.66241671,21.66241671
622,Cappuccino,2025-02-13,4,21.3756359675,85.50254387
623,Cappuccino,2024-04-01,1,24.84894524,24.84894524
624,Cappuccino,2024-07-16,1,22.15173089,22.15173089
625,Cappuccino,2024-05-29,3,23.23120030333333,69.69360090999999
626,Cappuccino,2024-09-22,2,18.565942380000003,37.131884760000005
627,Cappuccino,2025-02-17,1,22.09856201,22.09856201
628,Cappuccino,2024-10-26,1,18.67078585,18.67078585
629,Cappuccino,2024-09-14,3,22.182417776666668,66.54725333
630,Cappuccino,2024-11-27,1,23.33203579,23.33203579
631,Cappuccino,2024-10-12,1,22.52147625,22.52147625
632,Cappuccino,2024-08-23,1,20.93266942,20.93266942
633,Cappuccino,2024-04-15,2,21.68966444,43.37932888
634,Cappuccino,2024-08-31,1,21.68700171,21.68700171
635,Cappuccino,2025-01-28,1,22.10260972,22.10260972
636,Cappuccino,2024-07-20,1,17.32423106,17.32423106
637,Cappuccino,2025-01-15,1,19.19123768,19.19123768
638,Cappuccino,2024-07-12,2,23.246830765,46.49366153
639,Cappuccino,2024-08-17,2,21.962458815,43.92491763
640,Cappuccino,2024-10-03,2,22.800237255,45.60047451
641,Cappuccino,2024-08-08,4,23.826663805,95.30665522
642,Cappuccino,2024-07-28,2,21.25694821,42.51389642
643,Cappuccino,2024-07-20,3,20.059378516666666,60.17813554999999
644,Cappuccino,2024-06-30,1,18.33995855,18.33995855
645,Cappuccino,2025-01-10,1,23.05978374,23.05978374
646,Cappuccino,2025-01-21,2,24.05036828,48.10073656
647,Cappuccino,2024-06-17,2,21.59940666,43.19881332
648,Cappuccino,2024-12-05,1,21.93377982,21.93377982
649,Cappuccino,2024-06-14,1,22.37856837,22.37856837
650,Cappuccino,2024-08-12,1,19.75509549,19.75509549
651,Cappuccino,2024-04-28,1,19.93294292,19.93294292
652,Cappuccino,2025-02-15,2,18.88712513,37.77425026
653,Cappuccino,2024-04-19,2,17.695158194999998,35.390316389999995
654,Cappuccino,2024-05-15,1,21.24317958,21.24317958
655,Cappuccino,2024-06-28,3,20.79945856,62.39837568
656,Cappuccino,2024-06-19,2,22.773401075,45.54680215
657,Cappuccino,2025-02-20,1,25.80144648,25.80144648
658,Cappuccino,2024-10-29,1,19.88252691,19.88252691
659,Cappuccino,2024-05-12,1,26.51820915,26.51820915
660,Cappuccino,2024-12-22,1,20.92879883,20.92879883
661,Cappuccino,2024-10-02,1,25.97272082,25.97272082
662,Cappuccino,2024-07-16,1,22.37878001,22.37878001
663,Cappuccino,2024-07-01,1,18.10699471,18.10699471
664,Cappuccino,2024-09-01,2,20.96954211,41.93908422
665,Cappuccino,2024-06-03,3,21.736689370000004,65.21006811000001
666,Cappuccino,2024-05-19,1,18.78500415,18.78500415
667,Cappuccino,2024-12-24,4,20.7433812,82.9735248
668,Cappuccino,2024-07-23,2,25.18865867,50.37731734
669,Cappuccino,2024-04-16,1,20.49640223,20.49640223
670,Cappuccino,2024-05-18,2,21.764490365,43.52898073
671,Cappuccino,2024-09-01,3,19.00700562333333,57.02101687
672,Cappuccino,2024-11-19,4,22.5057703675,90.02308147
673,Cappuccino,2024-11-12,2,21.930388165,43.86077633
674,Cappuccino,2024-11-18,2,20.040522425,40.08104485
675,Cappuccino,2024-04-20,3,20.65762138,61.97286414
676,Cappuccino,2025-02-19,1,23.47472101,23.47472101
677,Cappuccino,2024-08-12,1,25.69343154,25.69343154
678,Cappuccino,2024-10-15,1,24.09273303,24.09273303
679,Cappuccino,2024-06-11,1,21.68356485,21.68356485
680,Cappuccino,2025-02-02,1,19.18991363,19.18991363
681,Cappuccino,2025-01-03,2,21.95284983,43.90569966
682,Cappuccino,2024-09-13,2,22.800681335,45.60136267
683,Cappuccino,2024-08-07,1,23.7899573,23.7899573
684,Cappuccino,2024-12-04,1,18.24857831,18.24857831
685,Cappuccino,2024-10-03,2,23.1520472,46.3040944
686,Cappuccino,2024-12-02,3,21.67904017333333,65.03712051999999
687,Cappuccino,2024-12-09,2,25.185009970000003,50.370019940000006
688,Cappuccino,2025-02-24,1,21.92075458,21.92075458
689,Cappuccino,2025-01-05,1,20.23007505,20.23007505
690,Cappuccino,2024-09-05,1,23.85272725,23.85272725
691,Cappuccino,2024-08-04,3,21.47779785333333,64.43339355999998
692,Cappuccino,2024-06-10,1,21.05294363,21.05294363
693,Cappuccino,2024-05-13,1,25.93209298,25.93209298
694,Cappuccino,2025-01-22,1,18.57482722,18.57482722
695,Cappuccino,2024-11-22,5,22.281350792,111.40675396
696,Cappuccino,2024-12-15,2,26.03659613,52.07319226
697,Cappuccino,2025-01-17,2,21.296380050000003,42.59276010000001
698,Cappuccino,2024-09-24,1,17.82721122,17.82721122
699,Cappuccino,2024-06-20,1,21.78468714,21.78468714
700,Cappuccino,2024-09-16,1,24.88779479,24.88779479
701,Cappuccino,2024-10-30,1,22.89998142,22.89998142
702,Cappuccino,2024-06-11,2,22.83576082,45.67152164
703,Cappuccino,2024-04-25,1,23.63721827,23.63721827
704,Cappuccino,2024-06-02,3,21.47627586333333,64.42882759
705,Cappuccino,2025-01-02,1,24.25701497,24.25701497
706,Cappuccino,2024-07-04,1,23.69258558,23.69258558
707,Cappuccino,2024-07-18,2,18.86173855,37.7234771
708,Cappuccino,2024-06-19,1,22.66960215,22.66960215
709,Cappuccino,2024-04-18,2,19.67153348,39.34306696
710,Cappuccino,2024-11-05,2,23.115894515,46.23178903
711,Cappuccino,2024-06-15,3,22.998292473333333,68.99487742
712,Cappuccino,2024-04-28,2,20.20398315,40.4079663
713,Cappuccino,2024-08-02,5,21.084662922,105.42331461
714,Cappuccino,2024-07-11,1,19.4160225,19.4160225
715,Cappuccino,2024-12-21,4,22.0847667225,88.33906689
716,Cappuccino,2024-12-12,1,19.41883686,19.41883686
717,Cappuccino,2024-11-14,1,21.71305631,21.71305631
718,Cappuccino,2024-08-17,1,21.22986047,21.22986047
719,Cappuccino,2024-06-18,1,23.90703344,23.90703344
720,Cappuccino,2024-07-14,1,24.59111371,24.59111371
721,Cappuccino,2024-05-07,6,20.744996395,124.46997837
722,Cappuccino,2024-04-25,1,21.85582107,21.85582107
723,Cappuccino,2024-11-19,1,18.27076288,18.27076288
724,Cappuccino,2024-05-15,1,20.85491724,20.85491724
725,Cappuccino,2024-04-23,2,22.04356337,44.08712674
726,Cappuccino,2024-06-21,1,20.04440387,20.04440387
727,Cappuccino,2024-09-12,2,18.938406785,37.87681357
728,Cappuccino,2025-01-26,1,23.99112985,23.99112985
729,Cappuccino,2024-06-23,2,22.22858229,44.45716458
730,Cappuccino,2024-11-11,1,21.14456251,21.14456251
731,Cappuccino,2025-01-05,1,23.08081656,23.08081656
732,Cappuccino,2024-12-06,1,21.01097235,21.01097235
733,Cappuccino,2024-10-15,1,22.39631849,22.39631849
734,Cappuccino,2024-05-16,3,21.811932656666663,65.43579796999998
735,Cappuccino,2024-10-10,1,21.02755117,21.02755117
736,Cappuccino,2024-08-25,1,17.51826109,17.51826109
737,Cappuccino,2024-04-01,7,22.54241767857143,157.79692375
738,Cappuccino,2024-05-28,1,18.06047194,18.06047194
739,Cappuccino,2024-12-18,1,18.17348128,18.17348128
740,Cappuccino,2025-01-22,1,20.93192154,20.93192154
741,Cappuccino,2024-06-08,4,23.430441845,93.72176738
742,Cappuccino,2025-01-03,3,22.02494924,66.07484772000001
743,Cappuccino,2024-08-04,1,24.85129712,24.85129712
744,Cappuccino,2024-10-22,1,21.35518777,21.35518777
745,Cappuccino,2024-07-05,1,18.50846123,18.50846123
746,Cappuccino,2025-01-13,1,22.54766561,22.54766561
747,Cappuccino,2024-06-30,3,21.58587299333333,64.75761897999999
748,Cappuccino,2024-11-06,1,20.71587476,20.71587476
749,Cappuccino,2024-06-21,5,21.700617504,108.50308752000001
750,Cappuccino,2024-09-27,1,26.9816805,26.9816805
751,Cappuccino,2024-08-26,2,25.110325165,50.22065033
752,Cappuccino,2024-11-22,2,19.851601475,39.70320295
753,Cappuccino,2025-02-17,2,22.28387309,44.56774618
754,Cappuccino,2024-08-25,2,17.956129949999998,35.912259899999995
755,Cappuccino,2024-05-20,2,18.880531385,37.76106277
756,Cappuccino,2024-08-14,2,21.33785295,42.6757059
757,Cappuccino,2024-08-14,1,22.28645681,22.28645681
758,Cappuccino,2024-09-23,1,21.18723229,21.18723229
759,Cappuccino,2024-11-24,1,26.72417442,26.72417442
760,Cappuccino,2024-09-18,1,18.60032468,18.60032468
761,Cappuccino,2024-12-26,2,20.868501015,41.73700203
762,Cappuccino,2024-10-26,2,24.27031848,48.54063696
763,Cappuccino,2025-01-05,2,21.325926975,42.65185395
764,Cappuccino,2024-05-24,1,17.2195054,17.2195054
765,Cappuccino,2025-02-20,2,19.53289025,39.0657805
766,Cappuccino,2024-11-25,2,23.25340332,46.50680664
767,Cappuccino,2024-09-08,2,21.29837662,42.59675324
768,Cappuccino,2024-04-14,1,22.13460881,22.13460881
769,Cappuccino,2025-02-03,3,22.803369646666667,68.41010894
770,Cappuccino,2024-04-05,4,23.627704345,94.51081738
771,Cappuccino,2025-02-24,1,20.82964764,20.82964764
772,Cappuccino,2024-10-15,4,20.2120515875,80.84820635
773,Cappuccino,2024-07-07,1,21.92816104,21.92816104
774,Cappuccino,2025-02-13,2,18.552013115,37.10402623
775,Cappuccino,2025-01-10,1,25.01248386,25.01248386
776,Cappuccino,2025-01-22,1,20.68734371,20.68734371
777,Cappuccino,2024-12-09,1,19.67878934,19.67878934
778,Cappuccino,2024-07-22,2,21.42674752,42.85349504
779,Cappuccino,2024-04-30,4,22.021863645,88.08745458
780,Cappuccino,2024-12-14,1,22.98446676,22.98446676
781,Cappuccino,2024-05-19,1,25.01814135,25.01814135
782,Cappuccino,2024-06-21,2,21.761231145,43.52246229
783,Cappuccino,2025-01-09,1,21.48609617,21.48609617
784,Cappuccino,2024-10-27,2,20.87665041,41.75330082
785,Cappuccino,2024-07-26,1,22.50398995,22.50398995
786,Cappuccino,2024-07-01,1,22.62815012,22.62815012
787,Cappuccino,2024-12-31,1,22.9416128,22.9416128
788,Cappuccino,2024-11-10,3,21.046549263333333,63.13964779
789,Cappuccino,2024-04-12,1,23.20875754,23.20875754
790,Cappuccino,2025-01-08,2,23.292561955,46.58512391
791,Cappuccino,2024-12-26,2,24.151353175,48.30270635
792,Cappuccino,2025-01-30,3,22.159334456666667,66.47800337
793,Cappuccino,2024-05-09,3,20.648686493333333,61.94605948
794,Cappuccino,2024-06-13,2,19.717907025,39.43581405
795,Cappuccino,2025-02-17,3,18.84025893333333,56.52077679999999
796,Cappuccino,2024-11-04,5,21.132885502,105.66442751
797,Cappuccino,2024-06-17,2,23.779352495,47.55870499
798,Cappuccino,2024-08-29,1,21.94740774,21.94740774
799,Cappuccino,2024-08-02,2,20.87524393,41.75048786
800,Cappuccino,2024-04-28,2,24.413132815,48.82626563
801,Cappuccino,2024-10-21,3,22.45856192,67.37568576000001
802,Cappuccino,2024-12-31,1,22.80603013,22.80603013
803,Cappuccino,2024-07-26,2,18.89805354,37.79610708
804,Cappuccino,2025-02-11,1,21.74678934,21.74678934
805,Cappuccino,2025-01-28,1,21.09499458,21.09499458
806,Cappuccino,2024-12-09,2,22.26727597,44.53455194
807,Cappuccino,2024-07-24,2,26.30129451,52.60258902
808,Cappuccino,2024-09-24,1,26.16812716,26.16812716
809,Cappuccino,2025-02-11,3,21.30519295333333,63.91557885999998
810,Cappuccino,2024-08-22,1,23.94543034,23.94543034
811,Cappuccino,2024-04-19,3,19.31091311666667,57.932739350000006
812,Cappuccino,2025-02-18,1,20.87764885,20.87764885
813,Cappuccino,2025-02-22,2,18.657195185,37.31439037
814,Cappuccino,2024-11-06,2,19.53614979,39.07229958
815,Cappuccino,2024-07-02,1,22.45080801,22.45080801
816,Cappuccino,2024-07-01,1,18.25612538,18.25612538
817,Cappuccino,2024-05-27,2,22.63678894,45.27357788
818,Cappuccino,2024-05-07,2,21.331453945,42.66290789
819,Cappuccino,2024-07-13,2,24.233071815,48.46614363
820,Cappuccino,2025-02-10,1,23.2204846,23.2204846
821,Cappuccino,2024-08-17,6,19.177655301666665,115.06593181
822,Cappuccino,2024-10-29,1,17.16406956,17.16406956
823,Cappuccino,2025-01-28,2,21.214609765,42.42921953
824,Cappuccino,2024-08-07,2,22.200790695,44.40158139
825,Cappuccino,2025-01-17,1,24.91771772,24.91771772
826,Cappuccino,2024-05-28,1,20.05453454,20.05453454
827,Cappuccino,2024-07-09,1,25.86550661,25.86550661
828,Cappuccino,2024-12-01,2,21.07853171,42.15706342
829,Cappuccino,2024-10-22,2,23.023425645,46.04685129
830,Cappuccino,2024-05-01,1,19.21041705,19.21041705
831,Cappuccino,2025-01-31,2,25.99123873,51.98247746
832,Cappuccino,2024-10-03,2,20.38560866,40.77121732
833,Cappuccino,2025-02-12,2,19.51117169,39.02234338
834,Cappuccino,2024-07-28,2,23.602351895,47.20470379
835,Cappuccino,2025-01-31,3,20.95471360333333,62.864140809999995
836,Cappuccino,2024-12-19,1,23.42990445,23.42990445
837,Cappuccino,2024-12-20,1,21.46339956,21.46339956
838,Cappuccino,2024-07-07,1,22.14407777,22.14407777
839,Cappuccino,2024-11-08,1,25.662032,25.662032
840,Cappuccino,2024-10-02,3,23.670228156666667,71.01068447
841,Cappuccino,2024-11-06,4,23.084283215,92.33713286
842,Cappuccino,2024-07-12,1,18.07285428,18.07285428
843,Cappuccino,2024-11-06,1,21.49273049,21.49273049
844,Cappuccino,2025-01-22,1,20.41644736,20.41644736
845,Cappuccino,2024-11-06,3,19.237130256666667,57.71139077
846,Cappuccino,2024-06-06,2,22.0582524,44.1165048
847,Cappuccino,2024-07-04,1,24.83604623,24.83604623
848,Cappuccino,2024-12-04,1,22.72416505,22.72416505
849,Cappuccino,2025-01-14,3,20.099553903333334,60.298661710000005
850,Cappuccino,2024-11-16,1,24.79364359,24.79364359
851,Cappuccino,2025-02-19,2,17.449133144999998,34.898266289999995
852,Cappuccino,2024-08-29,2,19.111585595,38.22317119
853,Cappuccino,2024-05-19,1,18.12243359,18.12243359
854,Cappuccino,2024-04-11,1,23.02150396,23.02150396
855,Cappuccino,2024-07-14,2,21.100462495,42.20092499
856,Cappuccino,2024-04-16,3,21.271301366666663,63.81390409999999
857,Cappuccino,2024-07-11,1,24.22072275,24.22072275
858,Cappuccino,2024-05-12,3,21.27738383,63.83215149
859,Cappuccino,2024-09-28,1,17.91880682,17.91880682
860,Cappuccino,2024-05-24,2,18.090909315,36.18181863
861,Cappuccino,2024-08-11,1,24.22894666,24.22894666
862,Cappuccino,2024-12-17,1,22.76319842,22.76319842
863,Cappuccino,2024-11-05,4,19.878671795,79.51468718
864,Cappuccino,2025-02-21,1,22.25195884,22.25195884
865,Cappuccino,2024-03-31,2,20.95343739,41.90687478
866,Cappuccino,2024-04-13,3,25.67729735,77.03189205
867,Cappuccino,2024-11-22,2,22.40364992,44.80729984
868,Cappuccino,2024-09-26,2,23.00840408,46.01680816
869,Cappuccino,2024-04-20,2,18.66933889,37.33867778
870,Cappuccino,2024-10-11,2,19.887721835,39.77544367
871,Cappuccino,2024-06-23,1,21.40411186,21.40411186
872,Cappuccino,2024-06-27,2,23.163940655,46.32788131
873,Cappuccino,2025-01-25,4,20.2514957825,81.00598313
874,Cappuccino,2025-01-16,1,25.85730629,25.85730629
875,Cappuccino,2024-07-11,2,24.0876675,48.175335
876,Cappuccino,2025-01-20,1,19.82510525,19.82510525
877,Cappuccino,2024-07-17,1,17.57972366,17.57972366
878,Cappuccino,2025-02-19,1,18.43608439,18.43608439
879,Cappuccino,2024-04-09,5,20.988454734,104.94227367
880,Cappuccino,2024-07-20,1,23.34535532,23.34535532
881,Cappuccino,2024-12-12,1,19.30514144,19.30514144
882,Cappuccino,2025-02-21,2,26.28244724,52.56489448
883,Cappuccino,2024-10-14,1,19.51521449,19.51521449
884,Cappuccino,2024-10-30,3,22.638068033333337,67.9142041
885,Cappuccino,2024-11-23,2,19.3334946,38.6669892
886,Cappuccino,2024-12-25,1,19.67190401,19.67190401
887,Cappuccino,2024-08-15,1,20.04079078,20.04079078
888,Cappuccino,2024-08-06,1,19.09142611,19.09142611
889,Cappuccino,2025-01-30,1,22.7858823,22.7858823
890,Cappuccino,2024-09-05,1,19.22580798,19.22580798
891,Cappuccino,2024-05-01,2,23.06598756,46.13197512
892,Cappuccino,2024-10-15,2,21.0941772,42.1883544
893,Cocoa,2024-04-05,3,22.352924296666668,67.05877289
894,Cocoa,2024-10-30,4,21.6569170675,86.62766827
895,Cocoa,2024-04-07,1,27.80743986,27.80743986
896,Cocoa,2024-05-26,1,18.56740684,18.56740684
897,Cocoa,2024-07-28,1,22.92135052,22.92135052
898,Cocoa,2024-07-15,3,22.12613512,66.37840536
899,Cocoa,2025-02-05,1,24.49321906,24.49321906
900,Cocoa,2024-11-04,1,21.35030529,21.35030529
901,Cocoa,2024-10-08,1,21.25942314,21.25942314
902,Cocoa,2025-01-09,1,18.08419343,18.08419343
903,Cocoa,2025-02-24,1,22.60674052,22.60674052
904,Cocoa,2024-11-27,3,19.853146693333333,59.55944008
905,Cocoa,2024-10-06,1,18.46287262,18.46287262
906,Cocoa,2024-04-11,1,18.19962289,18.19962289
907,Cocoa,2025-01-18,2,21.629353995,43.25870799
908,Cocoa,2024-05-08,1,19.06653968,19.06653968
909,Cocoa,2024-10-09,1,22.36670183,22.36670183
910,Cocoa,2024-06-11,3,19.703917536666665,59.111752609999996
911,Cocoa,2024-09-17,1,17.92696641,17.92696641
912,Cocoa,2024-08-31,3,21.02528987,63.075869610000005
913,Cocoa,2025-02-15,1,23.81199405,23.81199405
914,Cocoa,2024-06-09,2,19.154355475000003,38.308710950000005
915,Cocoa,2024-10-10,2,22.50770186,45.01540372
916,Cocoa,2024-09-06,1,24.8301,24.8301
917,Cocoa,2025-02-12,1,22.14328915,22.14328915
918,Cocoa,2024-09-10,1,24.235519,24.235519
919,Cocoa,2024-10-18,2,23.16839074,46.33678148
920,Cocoa,2024-12-03,1,22.25713607,22.25713607
921,Cocoa,2024-04-10,1,23.57431621,23.57431621
922,Cocoa,2024-04-12,1,21.94974719,21.94974719
923,Cocoa,2024-11-16,3,21.67092027,65.01276081
924,Cocoa,2024-04-02,1,24.10712331,24.10712331
925,Cocoa,2024-05-28,1,20.33319433,20.33319433
926,Cocoa,2024-06-05,1,23.03650264,23.03650264
927,Cocoa,2025-01-18,1,20.71345328,20.71345328
928,Cocoa,2024-11-23,1,18.79437849,18.79437849
929,Cocoa,2024-11-22,1,18.79734761,18.79734761
930,Cocoa,2024-04-26,1,19.91064959,19.91064959
